EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,JobSatisfaction,WorkLifeBalance,PerformanceRating,EducationField
4860,35,Male,R&D,Research Scientist,10596,12,3,2,5,No,4,4,4,Other
4861,37,Female,Sales,Developer,7537,12,4,9,11,No,3,3,4,Technical Degree
4862,57,Male,R&D,Research Scientist,16932,16,8,9,7,No,4,2,3,Life Sciences
4863,46,Female,HR,Research Scientist,8645,17,13,5,0,No,4,3,4,Life Sciences
4864,53,Male,Sales,Research Scientist,7261,18,11,2,9,Yes,4,4,1,Other
4865,54,Male,IT,Manager,4935,16,1,7,2,No,4,4,4,Life Sciences
4868,39,Female,R&D,Analyst,4358,12,1,1,0,Yes,4,4,4,Other
4871,44,Male,Sales,Manager,16725,14,1,4,14,No,2,1,2,Other
4873,37,Female,HR,Research Scientist,9267,15,9,6,5,No,2,2,3,Marketing
4874,26,Female,R&D,Manager,7856,9,4,2,13,No,4,1,3,Human Resources
4875,25,Female,HR,Sales Executive,18419,19,11,7,3,Yes,4,3,1,Life Sciences
4877,35,Male,Finance,Manager,13170,14,6,4,7,No,3,4,1,Other
4878,52,Female,HR,Research Scientist,9755,7,3,5,6,No,2,2,1,Life Sciences
4879,35,Male,Sales,Manager,6977,12,1,9,14,No,4,3,1,Human Resources
4882,37,Female,Finance,Developer,3540,8,0,6,2,No,2,4,4,Marketing
4883,38,Female,HR,HR Specialist,11837,19,9,8,5,Yes,3,2,3,Life Sciences
4884,44,Male,HR,Research Scientist,7726,19,0,0,0,No,2,2,3,Technical Degree
4885,35,Male,Sales,Sales Executive,19286,18,11,3,2,No,1,4,2,Medical
4886,28,Female,R&D,Analyst,12046,11,11,3,7,No,3,1,3,Life Sciences
4887,53,Male,R&D,Sales Executive,9634,11,10,0,12,No,1,4,2,Marketing
4889,38,Male,Finance,Research Scientist,10811,18,6,1,0,No,1,3,4,Human Resources
4890,55,Female,Finance,Sales Executive,10018,19,3,5,12,No,2,1,2,Other
4891,26,Female,Sales,Analyst,14132,9,2,0,12,No,3,1,3,Other
4892,48,Female,HR,Research Scientist,4407,18,0,9,9,No,4,4,3,Medical
4896,54,Female,IT,Developer,10928,18,7,1,8,No,1,2,2,Human Resources
4898,56,Male,Finance,Manager,9206,13,3,6,6,Yes,3,3,2,Medical
4899,38,Male,HR,Analyst,6232,5,1,0,7,No,4,3,2,Technical Degree
4900,49,Male,Sales,HR Specialist,18617,12,3,6,2,No,3,4,3,Human Resources
4901,40,Female,IT,Analyst,3357,6,6,0,12,No,1,2,3,Other
4902,44,Female,Finance,Research Scientist,14638,11,3,8,13,No,2,1,2,Life Sciences
4903,53,Female,Sales,Analyst,12225,19,12,4,6,No,2,2,3,Life Sciences
4904,34,Male,IT,Manager,19732,13,10,5,9,No,1,1,3,Technical Degree
4905,41,Male,HR,Analyst,18763,12,10,6,3,Yes,4,2,2,Life Sciences
4906,56,Male,R&D,Research Scientist,4658,10,2,0,1,No,2,2,1,Medical
4909,50,Female,IT,Developer,9655,9,0,1,14,No,4,2,4,Life Sciences
4910,27,Male,R&D,Sales Executive,12122,14,8,0,1,No,2,1,1,Life Sciences
4911,46,Female,Sales,HR Specialist,9043,8,4,0,5,Yes,3,1,1,Other
4912,52,Female,HR,Manager,19867,2,1,3,9,No,4,2,1,Marketing
4914,23,Male,IT,Analyst,3357,9,1,5,13,No,4,3,4,Technical Degree
4915,26,Male,Finance,HR Specialist,15672,14,11,9,2,Yes,1,1,3,Technical Degree
4917,46,Male,Sales,HR Specialist,4190,17,8,0,13,Yes,1,1,1,Medical
4918,29,Male,HR,Analyst,7564,2,1,6,14,No,4,3,2,Other
4921,44,Female,IT,Manager,14319,15,0,7,1,No,3,1,4,Medical
4922,53,Female,HR,Sales Executive,11243,18,6,0,12,No,4,4,3,Life Sciences
4924,45,Male,R&D,Sales Executive,6646,2,1,3,2,No,1,3,4,Other
4926,50,Male,Sales,Analyst,14586,8,7,4,12,No,2,3,1,Marketing
4928,37,Female,Finance,HR Specialist,4625,18,14,2,3,No,2,1,4,Other
4930,41,Male,Finance,Sales Executive,7386,14,3,6,2,No,2,2,1,Medical
4933,22,Female,HR,Analyst,17657,1,0,5,12,No,2,4,3,Other
4934,38,Female,IT,HR Specialist,12108,17,9,7,10,No,4,3,3,Life Sciences
4937,41,Female,Finance,Sales Executive,19304,18,2,2,3,No,1,4,3,Technical Degree
4938,27,Female,IT,Manager,17433,11,10,8,5,No,3,1,3,Human Resources
4939,29,Female,R&D,Developer,7445,13,11,0,0,No,4,3,4,Other
4940,50,Male,R&D,Developer,7831,12,9,7,1,No,1,2,3,Other
4941,54,Female,Finance,Manager,13818,15,10,5,14,No,1,1,3,Marketing
4942,24,Female,Finance,Developer,9984,16,10,6,9,No,2,3,3,Marketing
4943,56,Female,HR,Manager,11592,17,2,1,2,No,3,2,4,Human Resources
4944,26,Female,HR,HR Specialist,3750,12,10,6,4,Yes,3,4,2,Other
4945,48,Male,HR,Manager,16762,12,6,0,10,No,1,2,3,Human Resources
4947,41,Male,IT,Sales Executive,16730,6,5,7,6,No,3,2,3,Marketing
4948,41,Female,Sales,Sales Executive,10171,7,2,1,0,No,1,3,1,Other
4949,30,Female,HR,Developer,16302,16,13,9,11,No,3,3,4,Medical
4951,40,Male,R&D,Research Scientist,12837,2,1,2,1,No,3,2,1,Marketing
4953,48,Male,R&D,HR Specialist,12005,18,10,3,3,No,1,2,3,Life Sciences
4955,34,Female,IT,Sales Executive,6169,10,9,2,9,No,4,2,4,Marketing
4956,43,Male,HR,Sales Executive,4023,10,6,5,0,No,3,1,4,Life Sciences
4957,49,Male,Sales,Developer,12701,18,8,9,10,No,2,4,4,Human Resources
4960,29,Female,IT,Analyst,8239,18,10,1,8,No,4,1,2,Human Resources
4962,47,Female,Finance,Manager,3855,6,0,0,1,No,2,2,2,Human Resources
4963,47,Female,IT,Analyst,12358,11,3,7,9,No,3,3,3,Technical Degree
4964,44,Female,IT,Developer,7038,18,3,0,6,No,1,2,2,Other
4965,34,Male,Sales,Developer,13164,17,9,8,9,No,1,4,2,Human Resources
4966,49,Male,HR,HR Specialist,14560,17,7,5,13,No,3,3,1,Human Resources
4967,30,Female,Finance,Analyst,3733,8,2,2,5,Yes,1,1,2,Human Resources
4969,40,Female,HR,Research Scientist,14521,1,0,1,5,No,1,2,3,Other
4970,33,Male,Finance,Analyst,15809,14,2,2,7,No,4,1,3,Medical
4971,36,Male,Sales,Sales Executive,12898,15,5,6,9,Yes,2,2,4,Life Sciences
4972,52,Male,R&D,Research Scientist,16686,13,6,0,12,No,2,4,4,Life Sciences
4973,35,Male,R&D,Sales Executive,6498,18,8,8,2,No,1,3,3,Medical
4974,32,Male,Finance,Research Scientist,12316,14,4,9,9,No,4,4,1,Technical Degree
4976,48,Male,HR,Research Scientist,7854,5,2,2,13,No,3,1,3,Other
4978,59,Female,Sales,Research Scientist,13483,19,2,1,4,Yes,2,3,3,Marketing
4979,55,Female,R&D,Manager,17358,8,8,9,12,No,1,1,3,Life Sciences
4980,40,Male,Sales,Sales Executive,5513,10,2,0,5,Yes,2,3,1,Medical
4981,27,Male,R&D,Research Scientist,18584,3,2,7,10,No,4,4,4,Human Resources
4982,59,Female,R&D,HR Specialist,7960,13,8,8,6,Yes,3,1,4,Life Sciences
4983,49,Female,HR,Research Scientist,6515,12,3,8,12,No,4,4,2,Life Sciences
4984,22,Male,Finance,Manager,13772,14,12,9,1,No,3,3,4,Life Sciences
4985,56,Female,IT,Developer,17649,16,5,4,10,No,2,4,4,Human Resources
4986,29,Female,Sales,Sales Executive,5167,7,0,4,5,No,1,4,1,Technical Degree
4987,28,Female,R&D,HR Specialist,7231,10,10,4,11,No,3,1,1,Medical
4988,32,Female,Sales,Developer,10521,10,1,5,0,Yes,3,4,3,Other
4989,25,Male,Finance,Developer,14349,15,10,3,8,No,3,4,1,Other
4991,33,Female,IT,Research Scientist,11268,14,2,1,5,No,4,3,3,Medical
4992,47,Female,IT,Analyst,10611,12,1,5,10,No,3,3,3,Life Sciences
4995,58,Female,R&D,Sales Executive,4548,11,9,5,4,No,4,1,2,Technical Degree
4997,37,Female,R&D,Sales Executive,17497,11,2,9,3,No,2,3,2,Human Resources
4999,46,Female,Sales,Developer,10839,18,13,5,4,No,4,2,3,Other
5000,25,Male,IT,Research Scientist,8689,18,4,3,10,Yes,1,4,1,Life Sciences
5002,53,Female,IT,Research Scientist,8416,19,0,6,1,No,4,2,3,Technical Degree
5003,28,Male,HR,Analyst,13275,11,0,5,8,No,1,3,3,Marketing
5005,49,Male,Finance,Analyst,4405,17,6,3,1,No,1,3,1,Technical Degree
5006,44,Female,R&D,Analyst,17449,15,8,1,1,No,3,2,2,Human Resources
5008,49,Male,IT,Research Scientist,18960,9,8,0,4,No,4,2,3,Technical Degree
5010,46,Male,Finance,Manager,5139,17,10,9,6,No,1,2,1,Technical Degree
5011,50,Female,HR,Research Scientist,5678,11,10,2,0,No,3,4,4,Marketing
5012,40,Male,HR,Sales Executive,6794,13,12,7,13,No,2,3,2,Medical
5013,54,Male,Sales,Developer,17436,3,1,3,11,No,3,4,3,Life Sciences
5015,35,Male,IT,Research Scientist,13418,6,6,6,10,No,4,1,4,Technical Degree
5016,35,Female,HR,Manager,15215,15,12,3,13,No,4,1,3,Life Sciences
5021,24,Male,Finance,Developer,11679,9,1,4,8,Yes,2,1,4,Technical Degree
5024,50,Male,Finance,Developer,5591,9,6,5,13,No,4,4,3,Other
5026,46,Female,Sales,Manager,18678,12,3,9,4,Yes,3,4,1,Marketing
5028,59,Female,IT,HR Specialist,9236,6,2,3,6,No,1,2,2,Marketing
5030,46,Female,R&D,Developer,16338,14,13,0,9,No,3,4,2,Marketing
5031,28,Female,Sales,Sales Executive,6486,7,4,6,0,No,3,4,2,Marketing
5032,43,Female,HR,Research Scientist,19545,9,2,6,5,No,4,1,1,Technical Degree
5033,38,Female,HR,HR Specialist,13165,11,6,5,9,Yes,3,1,4,Life Sciences
5034,39,Male,HR,Manager,6544,16,14,4,12,No,1,4,1,Human Resources
5035,31,Female,Sales,Developer,5205,15,2,8,2,No,3,2,3,Life Sciences
5038,59,Male,Finance,Analyst,15966,7,0,8,0,No,2,1,4,Other
5039,48,Male,Sales,Manager,3991,5,3,1,13,No,1,1,2,Other
5040,54,Male,HR,Manager,15398,9,5,2,3,No,3,3,4,Other
5041,22,Female,R&D,HR Specialist,4668,17,1,5,9,No,1,4,2,Human Resources
5042,55,Male,R&D,Analyst,9833,12,5,9,11,Yes,1,1,1,Technical Degree
5044,38,Female,Finance,Sales Executive,3571,11,6,1,14,No,1,4,2,Marketing
5045,25,Male,R&D,Sales Executive,7300,17,7,7,9,No,3,1,2,Technical Degree
5046,47,Male,HR,Sales Executive,3583,7,2,8,13,Yes,4,1,1,Technical Degree
5047,25,Female,HR,Developer,7570,13,11,0,5,Yes,3,4,2,Life Sciences
5048,22,Male,R&D,Sales Executive,18740,14,9,5,1,Yes,1,1,4,Life Sciences
5050,51,Female,R&D,Research Scientist,13325,4,2,9,8,Yes,3,1,2,Technical Degree
5051,30,Male,IT,Research Scientist,18502,16,4,9,10,No,3,4,4,Other
5052,56,Male,Sales,Manager,8126,12,2,4,0,No,3,3,4,Medical
5053,29,Male,Sales,Sales Executive,6762,16,8,5,11,No,3,1,1,Marketing
5054,45,Male,HR,HR Specialist,5786,10,6,5,4,No,2,3,4,Other
5056,57,Female,HR,Analyst,15813,12,4,8,7,No,2,2,2,Life Sciences
5057,48,Female,HR,Analyst,19417,17,0,3,14,No,2,3,3,Technical Degree
5060,39,Female,Finance,Analyst,14872,19,14,8,9,No,4,3,2,Marketing
5061,49,Female,HR,Analyst,9923,10,1,7,1,No,2,4,3,Human Resources
5062,50,Male,Sales,Manager,5685,18,6,1,7,Yes,1,3,3,Marketing
5063,37,Male,IT,Manager,9938,19,13,6,8,No,4,3,1,Human Resources
5064,56,Male,HR,Manager,9571,8,6,6,9,No,3,4,2,Life Sciences
5065,52,Female,IT,HR Specialist,14153,12,1,1,13,No,1,4,3,Human Resources
5066,25,Male,R&D,Manager,7388,14,7,7,7,No,4,4,2,Medical
5068,38,Male,Sales,Manager,5627,15,7,5,5,Yes,3,1,3,Marketing
5069,47,Female,Finance,Research Scientist,10247,16,8,4,8,No,4,2,4,Life Sciences
5070,25,Female,Sales,Sales Executive,14349,4,1,7,7,No,1,3,1,Other
5071,51,Female,IT,Research Scientist,6643,13,0,9,3,No,4,1,2,Technical Degree
5072,51,Female,Finance,Sales Executive,11798,14,8,8,12,No,3,4,4,Marketing
5074,32,Female,Sales,HR Specialist,15467,13,2,0,11,No,2,3,1,Human Resources
5075,23,Female,Sales,Analyst,18955,9,9,5,5,No,4,3,1,Human Resources
5076,33,Male,Finance,Research Scientist,9143,12,12,0,4,No,4,4,1,Marketing
5077,51,Male,Sales,Sales Executive,6733,16,12,4,9,No,4,4,1,Marketing
5079,39,Female,IT,HR Specialist,17960,13,9,2,10,Yes,4,4,1,Technical Degree
5080,47,Female,Sales,Research Scientist,4952,11,1,0,14,Yes,4,4,4,Medical
5081,28,Male,Sales,Analyst,6710,6,1,1,3,Yes,3,4,4,Medical
5084,44,Female,R&D,Analyst,15472,12,0,1,10,No,4,1,1,Technical Degree
5086,27,Female,R&D,Analyst,19957,8,1,6,10,Yes,1,1,4,Marketing
5087,27,Female,HR,Analyst,7664,17,5,4,8,Yes,1,4,1,Other
5089,45,Female,Sales,HR Specialist,9471,15,9,2,4,Yes,2,2,1,Marketing
5091,40,Male,R&D,Analyst,11344,19,0,2,6,No,4,4,1,Human Resources
5093,39,Female,Sales,Developer,16735,10,7,5,2,No,2,4,3,Medical
5096,51,Male,R&D,HR Specialist,6663,7,4,6,7,No,1,3,3,Human Resources
5097,54,Female,HR,Research Scientist,15463,18,5,5,10,No,2,3,3,Life Sciences
5098,31,Male,HR,Analyst,19378,3,1,0,0,No,1,3,2,Technical Degree
5100,33,Male,HR,Analyst,9160,2,2,0,6,No,1,4,3,Human Resources
5102,48,Female,Finance,Sales Executive,10142,15,8,3,12,No,4,2,4,Marketing
5103,30,Female,IT,Research Scientist,9308,7,2,6,13,No,4,3,4,Life Sciences
5106,50,Female,HR,HR Specialist,5715,15,6,2,10,No,4,4,4,Medical
5108,36,Male,Finance,Sales Executive,11545,12,12,9,13,No,2,1,4,Life Sciences
5110,39,Female,Sales,HR Specialist,6731,5,3,9,13,Yes,1,2,2,Other
5114,59,Female,Finance,Developer,3177,16,8,4,4,No,4,4,4,Medical
5116,54,Female,Finance,Manager,11992,18,12,7,3,No,3,4,4,Medical
5117,52,Male,Sales,Sales Executive,6243,13,3,7,7,Yes,2,3,4,Human Resources
5120,39,Female,HR,Manager,14732,12,12,9,0,No,2,3,4,Marketing
5123,50,Female,Finance,Manager,4258,14,9,1,3,Yes,3,2,3,Life Sciences
5124,45,Male,Sales,HR Specialist,10052,19,5,4,1,No,3,4,1,Technical Degree
5125,43,Female,Sales,Developer,12434,18,11,2,11,No,3,3,1,Technical Degree
5126,23,Female,Sales,HR Specialist,16528,3,1,9,12,Yes,1,3,1,Technical Degree
5128,46,Male,IT,Manager,14864,4,2,2,6,No,4,3,1,Technical Degree
5129,42,Male,IT,HR Specialist,3419,1,0,4,2,No,1,4,3,Other
5131,52,Male,Finance,Manager,5871,10,6,5,9,No,1,1,1,Medical
5132,35,Male,HR,HR Specialist,18202,11,4,4,2,No,3,3,3,Life Sciences
5135,49,Male,HR,Analyst,19238,7,6,2,13,No,4,3,3,Technical Degree
5136,30,Male,Sales,Sales Executive,14179,17,14,3,10,No,3,1,4,Human Resources
5137,43,Male,HR,HR Specialist,11004,4,0,2,13,Yes,2,2,4,Marketing
5138,53,Female,IT,Developer,19158,15,4,2,2,No,2,1,2,Medical
5139,26,Male,HR,Sales Executive,18613,11,1,9,4,No,2,3,4,Technical Degree
5140,44,Male,Sales,Developer,5242,8,0,8,9,No,2,4,4,Other
5141,26,Female,R&D,Developer,15815,7,5,9,9,No,4,1,4,Marketing
5143,31,Male,R&D,Analyst,8616,19,4,9,4,No,4,4,3,Medical
5144,36,Male,Finance,Manager,3023,18,3,1,13,No,2,2,1,Marketing
5145,28,Female,IT,Analyst,5337,14,0,0,6,No,1,1,1,Life Sciences
5146,50,Female,Sales,Sales Executive,15591,19,14,2,9,No,3,4,2,Medical
5147,24,Male,R&D,Research Scientist,11022,10,4,2,10,No,4,1,1,Technical Degree
5148,40,Male,Sales,Analyst,7726,19,6,3,2,No,1,3,3,Human Resources
5149,31,Male,Sales,Manager,10094,12,0,3,10,No,4,2,3,Marketing
5150,49,Male,Finance,Analyst,7133,12,3,4,2,No,4,1,3,Life Sciences
5151,50,Male,R&D,Analyst,3744,16,5,3,6,No,2,4,4,Medical
5152,36,Male,HR,Analyst,8940,15,12,1,13,No,1,1,3,Human Resources
5153,56,Female,Sales,HR Specialist,3049,16,7,0,5,No,3,1,2,Other
5154,27,Male,R&D,HR Specialist,9217,18,6,9,5,No,1,1,3,Life Sciences
5156,59,Male,Finance,Manager,10868,6,6,8,10,No,2,3,1,Medical
5159,40,Female,Finance,Manager,18019,18,12,8,13,No,4,4,1,Other
5163,41,Male,IT,Analyst,9261,15,3,9,1,No,1,4,3,Technical Degree
5166,24,Female,R&D,Manager,8304,19,11,4,9,No,2,2,1,Medical
5167,29,Male,HR,Sales Executive,9845,13,1,8,10,No,1,4,1,Technical Degree
5168,44,Male,HR,Sales Executive,9810,10,7,8,2,No,2,4,2,Technical Degree
5169,37,Male,HR,Developer,18228,8,2,7,5,No,3,4,4,Life Sciences
5170,34,Female,Sales,Sales Executive,5457,4,3,6,14,No,2,3,1,Medical
5171,24,Male,Finance,HR Specialist,9882,2,1,2,11,No,2,4,2,Marketing
5172,30,Female,Sales,Analyst,7241,19,14,9,2,No,2,1,2,Life Sciences
5174,34,Male,Sales,Research Scientist,15549,9,1,3,0,No,3,4,1,Marketing
5177,28,Male,R&D,Analyst,7440,14,5,7,12,No,1,4,4,Human Resources
5178,59,Female,IT,HR Specialist,10610,4,2,7,14,No,2,2,2,Marketing
5180,43,Male,Sales,Analyst,4992,17,14,1,1,No,1,1,3,Human Resources
5181,45,Male,IT,Sales Executive,16868,19,5,5,9,No,4,3,2,Life Sciences
5182,58,Male,Sales,Research Scientist,18796,5,3,3,11,No,3,1,2,Human Resources
5184,31,Male,R&D,Sales Executive,3214,7,7,0,14,No,3,4,2,Medical
5185,37,Male,HR,Manager,8746,3,2,2,8,No,1,2,1,Marketing
5188,33,Male,R&D,Analyst,12617,14,13,9,1,No,3,1,3,Technical Degree
5189,46,Female,IT,Sales Executive,13461,8,4,2,5,No,3,3,3,Medical
5190,38,Female,HR,Manager,19858,18,10,2,9,No,3,3,1,Life Sciences
5191,47,Female,Finance,Manager,12323,18,12,7,10,No,3,1,1,Marketing
5192,35,Male,HR,Research Scientist,12003,4,1,0,0,No,2,2,3,Life Sciences
5193,57,Male,R&D,Manager,17515,18,5,9,7,No,1,3,4,Technical Degree
5195,27,Female,HR,Research Scientist,11678,11,7,6,0,No,3,3,2,Marketing
5197,46,Male,R&D,Research Scientist,19651,4,3,9,3,No,1,1,4,Other
5198,39,Female,IT,Analyst,14163,11,8,2,11,No,2,3,4,Marketing
5199,34,Female,Sales,Research Scientist,9531,3,1,9,14,No,4,1,2,Technical Degree
5200,35,Male,Finance,Research Scientist,18664,19,13,5,2,No,1,3,2,Medical
5201,49,Female,Finance,Analyst,19660,18,13,4,6,No,2,4,4,Technical Degree
5202,39,Male,Finance,Manager,10400,12,7,1,7,No,1,1,3,Marketing
5203,49,Male,HR,HR Specialist,4137,14,5,5,11,Yes,4,4,3,Life Sciences
5204,48,Male,R&D,Sales Executive,9968,9,3,2,13,No,3,3,3,Technical Degree
5207,53,Male,Sales,Manager,12775,17,14,8,13,No,2,3,4,Marketing
5208,41,Male,R&D,HR Specialist,6351,15,2,5,3,Yes,2,3,4,Other
5210,54,Male,HR,Analyst,16100,15,3,8,5,No,1,3,3,Life Sciences
5211,25,Female,IT,Developer,13026,10,3,7,11,Yes,4,3,3,Medical
5213,24,Male,HR,Sales Executive,18353,13,10,2,3,No,1,3,2,Marketing
5214,47,Female,HR,HR Specialist,12143,16,6,7,2,Yes,1,1,2,Life Sciences
5215,29,Male,HR,HR Specialist,11224,18,0,4,5,No,1,3,2,Marketing
5218,45,Male,IT,HR Specialist,18209,9,4,5,5,No,1,2,2,Medical
5219,51,Male,R&D,HR Specialist,16201,18,2,5,2,No,4,2,1,Technical Degree
5221,26,Female,R&D,Sales Executive,17628,10,6,4,7,Yes,4,1,1,Other
5223,41,Female,HR,Research Scientist,19555,19,9,7,1,No,3,4,1,Human Resources
5224,39,Male,HR,HR Specialist,16567,8,3,0,4,No,4,2,4,Life Sciences
5227,31,Female,IT,Analyst,13114,7,1,2,8,No,2,1,1,Medical
5228,33,Female,Finance,Sales Executive,13889,18,5,5,12,No,1,3,4,Marketing
5229,34,Female,Finance,Research Scientist,3958,15,2,7,6,No,1,4,2,Marketing
5230,32,Female,IT,Developer,11535,13,7,4,8,No,1,1,1,Technical Degree
5232,56,Female,R&D,HR Specialist,10931,18,5,5,8,Yes,1,1,4,Human Resources
5233,47,Male,Sales,Manager,11647,5,3,0,14,No,3,2,2,Human Resources
5234,35,Female,HR,Developer,11635,14,13,6,7,No,4,3,4,Life Sciences
5235,45,Male,Sales,Manager,15484,12,7,0,6,No,2,2,1,Life Sciences
5236,22,Female,Sales,Sales Executive,14107,18,5,6,5,No,3,1,1,Marketing
5240,39,Male,Finance,Sales Executive,10011,13,6,5,10,No,3,2,3,Marketing
5242,49,Male,HR,Developer,11291,15,12,8,7,No,2,3,2,Medical
5244,54,Male,IT,HR Specialist,3977,12,7,4,14,No,4,2,1,Other
5246,49,Male,Sales,Manager,11911,12,3,9,8,No,2,3,4,Human Resources
5247,58,Female,HR,Analyst,19928,14,11,5,8,No,4,2,1,Marketing
5248,47,Male,Sales,Sales Executive,9960,6,5,7,12,No,2,3,2,Other
5251,56,Male,Sales,Developer,14480,8,3,9,13,No,3,4,4,Other
5252,37,Female,Sales,Sales Executive,12885,5,3,7,8,No,2,2,1,Other
5256,43,Male,Finance,HR Specialist,5653,9,5,3,1,No,1,4,3,Life Sciences
5258,49,Female,HR,Research Scientist,5211,19,1,2,7,No,3,2,1,Other
5261,43,Female,R&D,HR Specialist,13935,5,3,2,12,No,1,2,4,Technical Degree
5262,42,Female,Sales,HR Specialist,6820,7,7,2,10,No,4,1,2,Medical
5263,47,Male,Finance,Sales Executive,10690,16,2,9,9,No,2,1,2,Other
5264,42,Female,Finance,Sales Executive,4022,17,11,0,8,Yes,4,2,3,Life Sciences
5267,27,Female,IT,Research Scientist,12229,6,6,7,1,No,1,2,2,Life Sciences
5270,44,Female,R&D,Research Scientist,5974,18,10,1,4,No,3,3,4,Other
5271,53,Male,IT,Sales Executive,5624,15,8,1,12,No,4,3,1,Technical Degree
5272,51,Female,HR,Sales Executive,8505,7,3,7,9,No,3,2,3,Human Resources
5275,44,Male,R&D,HR Specialist,5732,11,1,4,3,Yes,4,4,3,Technical Degree
5277,54,Male,HR,Analyst,14928,13,2,8,3,Yes,4,4,4,Life Sciences
5278,42,Female,HR,Sales Executive,16457,6,3,1,9,No,3,1,3,Medical
5279,44,Female,Finance,Developer,7343,8,8,0,12,Yes,3,2,4,Medical
5280,48,Male,Finance,Manager,6607,6,0,1,12,No,4,2,3,Medical
5281,39,Female,Finance,Research Scientist,3509,14,6,9,12,No,4,4,2,Life Sciences
5282,45,Male,Sales,Research Scientist,12460,11,1,4,2,No,3,2,3,Human Resources
5283,28,Male,R&D,HR Specialist,9094,16,4,7,2,Yes,1,2,2,Medical
5284,41,Male,Finance,Sales Executive,15458,14,0,7,13,No,1,3,2,Medical
5285,48,Female,R&D,Developer,8745,14,5,1,4,No,3,4,2,Marketing
5286,27,Female,HR,Sales Executive,6042,13,12,4,0,No,1,1,3,Other
5288,30,Male,HR,Analyst,9572,10,2,6,5,No,4,2,3,Marketing
5289,52,Male,R&D,Developer,7300,19,12,9,1,No,2,2,3,Other
5290,42,Male,Finance,Analyst,12081,12,5,7,12,Yes,3,4,2,Human Resources
5291,47,Female,HR,Analyst,10610,12,7,4,0,No,2,2,3,Medical
5292,34,Female,IT,Manager,14873,7,7,0,10,No,3,2,1,Medical
5294,41,Male,R&D,HR Specialist,12959,19,3,2,14,No,1,3,4,Human Resources
5295,58,Female,Finance,HR Specialist,12324,12,6,1,9,No,4,2,1,Marketing
5297,38,Female,Sales,Manager,19632,18,5,1,2,No,1,2,4,Other
5298,49,Female,Finance,HR Specialist,11003,5,1,9,13,Yes,4,2,1,Life Sciences
5299,23,Male,HR,Sales Executive,5675,7,5,7,5,Yes,4,2,4,Human Resources
5300,46,Female,R&D,HR Specialist,12476,18,1,2,1,No,3,2,1,Marketing
5302,32,Female,IT,Analyst,10294,9,3,7,8,No,1,1,4,Technical Degree
5304,27,Male,Sales,Analyst,14090,11,8,3,3,No,1,1,2,Marketing
5306,35,Female,HR,Analyst,17563,7,2,9,14,No,4,4,2,Technical Degree
5307,23,Female,Sales,Analyst,6747,17,11,6,8,No,2,1,4,Other
5308,24,Male,IT,Manager,6336,6,4,3,3,No,1,4,4,Technical Degree
5309,56,Male,HR,Sales Executive,10599,13,1,6,4,No,4,2,3,Human Resources
5310,54,Male,Finance,HR Specialist,12650,19,2,5,5,No,2,4,4,Human Resources
5311,45,Female,Finance,Manager,10312,17,12,4,9,No,1,4,2,Technical Degree
5313,39,Male,IT,Developer,13759,9,6,0,8,No,1,4,1,Technical Degree
5315,56,Female,Sales,Research Scientist,3346,10,5,6,10,No,1,3,1,Life Sciences
5316,22,Male,IT,Sales Executive,19500,19,13,5,5,No,1,3,1,Other
5317,57,Male,HR,Research Scientist,13650,18,13,3,3,No,2,4,3,Marketing
5321,37,Male,Finance,Research Scientist,4631,16,8,5,4,No,1,2,3,Marketing
5325,44,Female,R&D,Sales Executive,11132,6,4,6,13,Yes,2,2,2,Marketing
5326,40,Male,R&D,Sales Executive,10003,16,10,1,7,Yes,4,4,1,Marketing
5328,37,Male,Sales,Manager,5704,8,6,0,4,Yes,4,1,1,Marketing
5330,22,Male,IT,Analyst,4777,19,8,6,0,No,4,2,3,Technical Degree
5331,40,Female,R&D,Research Scientist,17843,15,8,2,7,Yes,4,1,2,Medical
5333,55,Female,Sales,Sales Executive,11057,18,2,5,2,No,3,2,4,Medical
5334,37,Male,R&D,HR Specialist,12965,15,7,4,3,No,3,4,1,Other
5335,39,Male,Sales,Sales Executive,5245,0,0,9,9,No,3,3,1,Technical Degree
5336,55,Male,IT,HR Specialist,4185,11,9,8,6,Yes,3,2,3,Life Sciences
5337,46,Male,HR,HR Specialist,5464,19,10,9,8,No,3,1,1,Medical
5338,27,Female,Sales,Sales Executive,11575,5,3,4,3,No,1,1,2,Technical Degree
5340,27,Female,Finance,Analyst,17057,6,1,7,3,No,3,4,4,Human Resources
5342,52,Male,Finance,Research Scientist,18402,12,11,0,8,No,4,4,2,Human Resources
5343,31,Male,Finance,Developer,6610,15,11,9,3,No,2,2,1,Human Resources
5344,51,Male,Sales,Developer,8700,13,6,1,9,No,3,1,3,Medical
5346,45,Female,HR,Analyst,10573,7,0,8,2,No,1,3,4,Marketing
5347,30,Female,IT,HR Specialist,12676,14,3,6,1,No,3,1,1,Technical Degree
5348,52,Female,Sales,Developer,19507,18,2,1,13,No,4,4,3,Life Sciences
5349,36,Female,Sales,Developer,3525,12,3,7,3,No,1,1,1,Medical
5350,25,Male,Finance,Sales Executive,18558,13,5,0,13,No,4,3,2,Human Resources
